president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Trump,All polls,2/7/2019,5/14/2017,5/18/2017,Ipsos,B+,1971,a,0.1756868,0,38,56.2,38.3814,55.08612,,T,http://polling.reuters.com/#poll/CP3_2/,49747,78112,5/19/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/16/2017,5/18/2017,Gallup,B,1500,a,0.1473562,0,38,56,39.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49746,78105,5/19/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/15/2017,5/19/2017,Ipsos,B+,1939,a,0.1722383,0,37,57.4,37.3814,56.28613,,T,http://polling.reuters.com/#poll/CP3_2/,49762,78137,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/15/2017,5/18/2017,icitizen,,1933,a,0.9479649,0,29,71,30.7483,65.06239,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50973,80614,2/28/2018,2/7/2019 17:37
Trump,All polls,2/7/2019,5/16/2017,5/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,44,56,38.57531,56.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49744,78103,5/19/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/16/2017,5/18/2017,Morning Consult,B-,1970,rv,0.3478115,0,41,52,38.51568,54.30637,,,https://morningconsult.com/2017/05/19/trumps-approval-sinks-amid-avalanche-bad-headlines/,49745,78104,5/19/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/17/2017,5/19/2017,Gallup,B,1500,a,0.1473129,0,37,56,38.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49751,78117,5/20/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/16/2017,5/20/2017,Ipsos,B+,1946,a,0.1722657,0,37.1,56.8,37.4814,55.68612,,T,http://polling.reuters.com/#poll/CP3_2/,49761,78136,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/17/2017,5/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,44,56,38.57531,56.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49753,78119,5/22/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/17/2017,5/20/2017,American Research Group,C+,1100,a,1.148289,0,39,56,40.86616,53.5403,,,http://americanresearchgroup.com/economy/,49754,78120,5/22/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/17/2017,5/21/2017,Ipsos,B+,1952,a,0.1722705,0,37.1,57.1,37.4814,55.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49760,78135,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/20/2017,Gallup,B,1500,a,0.147255,0,38,56,39.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49752,78118,5/21/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/16/2017,5/22/2017,Kaiser Family Foundation,,1025,a,1.462623,0,37,58,37.93911,56.13991,,,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-May-2017-The-AHCAs-Proposed-Changes-to-Health-Care,49802,78245,5/31/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/20/2017,Harris Interactive,C+,2006,rv,1.316705,0,45,55,40.7815,54.32537,,,http://harvardharrispoll.com/wp-content/uploads/2017/05/HCAPS_HarrisPoll_May-Wave_Top-Line-Memo_Registered-Voters-Current-Affairs.pdf,49757,78123,5/23/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/22/2017,Ipsos,B+,1953,a,0.1719288,0,36.6,57.3,36.9814,56.18612,,T,http://polling.reuters.com/#poll/CP3_2/,49763,78134,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/19/2017,5/21/2017,Gallup,B,1500,a,0.1471973,0,37,56,38.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49755,78121,5/22/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/22/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49756,78122,5/23/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/17/2017,5/23/2017,Quinnipiac University,A-,1404,rv,1.743081,0,37,55,38.66755,53.64217,,,https://poll.qu.edu/national/release-detail?ReleaseID=2460,49767,78142,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/22/2017,Morning Consult,B-,1938,rv,0.3982548,0,46,50,43.51568,52.30637,,,https://www.politico.com/f/?id=0000015c-37c9-d6b9-a17c-b7ebe1490000,49765,78139,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/20/2017,5/22/2017,Gallup,B,1500,a,0.1471396,0,38,56,39.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49758,78124,5/23/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/19/2017,5/23/2017,Ipsos,B+,2003,a,0.1759467,0,37.3,56.9,37.6814,55.78613,,T,http://polling.reuters.com/#poll/CP3_2/,49793,78226,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/18/2017,5/23/2017,Garin-Hart-Yang/Global Strategy Group,,1000,rv,1.21633,0,40,54,39.40204,55.05547,,,https://www.scribd.com/document/349515537/Priorities-USA-New-Poll-Messaging-Guidance-on-Russia-Health-Care-Other-Issues-Affecting-Voters-Lives,50312,79048,10/10/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/21/2017,5/23/2017,Fox News,A,1011,rv,1.805842,0,40,53,38.10445,53.89475,,,http://www.foxnews.com/politics/interactive/2017/05/24/fox-news-poll-may-24-2017.html,49780,78205,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/21/2017,5/23/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,48,52,42.57531,52.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49759,78125,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/20/2017,5/24/2017,Ipsos,B+,2020,a,0.1770681,0,37.9,56.1,38.2814,54.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49792,78225,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/19/2017,5/25/2017,SurveyMonkey,D-,11241,a,0.2798145,0,42,56,39.60559,54.75944,,,https://drive.google.com/file/d/0BztOs71zt1WpU0tPNTMtYVJpOWc/view,49783,78209,5/26/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/20/2017,5/23/2017,YouGov,B,1500,a,0.9116957,0,39,51,39.98623,53.33963,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dq9dycdgv/econToplines.pdf,49764,78138,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/21/2017,5/23/2017,Gallup,B,1500,a,0.1470821,0,39,55,40.20724,53.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49766,78141,5/24/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/22/2017,5/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,48,52,42.57531,52.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49781,78206,5/25/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/22/2017,5/24/2017,Gallup,B,1500,a,0.1470247,0,39,55,40.20724,53.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49782,78208,5/25/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/21/2017,5/25/2017,Ipsos,B+,2063,a,0.1804412,0,38.4,56.4,38.7814,55.28613,,T,http://polling.reuters.com/#poll/CP3_2/,49791,78224,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/23/2017,5/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49786,78213,5/27/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/23/2017,5/25/2017,Gallup,B,1500,a,0.1470531,0,41,54,42.20724,52.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49784,78211,5/26/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/22/2017,5/25/2017,icitizen,,1860,a,0.9185192,0,29.1,70.2,30.8483,64.26238,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50972,80613,2/28/2018,2/7/2019 17:37
Trump,All polls,2/7/2019,5/22/2017,5/26/2017,Ipsos,B+,2235,a,0.1950596,0,37.9,56.6,38.2814,55.48612,,T,http://polling.reuters.com/#poll/CP3_2/,49799,78232,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/23/2017,5/27/2017,Ipsos,B+,2210,a,0.1925916,0,38.8,55.8,39.1814,54.68612,,T,http://polling.reuters.com/#poll/CP3_2/,49798,78231,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/24/2017,5/26/2017,Gallup,B,1500,a,0.1471031,0,41,54,42.20724,52.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49787,78214,5/27/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/25/2017,5/27/2017,Gallup,B,1500,a,0.1470886,0,42,53,43.20724,51.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49788,78215,5/28/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/24/2017,5/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,45,55,39.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49789,78216,5/29/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/24/2017,5/28/2017,Ipsos,B+,2108,a,0.1835709,0,39.5,54.9,39.8814,53.78613,,T,http://polling.reuters.com/#poll/CP3_2/,49797,78230,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/25/2017,5/29/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,44,56,38.57531,56.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49794,78227,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/26/2017,5/28/2017,Gallup,B,1500,a,0.1470741,0,42,53,43.20724,51.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49790,78217,5/29/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/25/2017,5/29/2017,Ipsos,B+,2073,a,0.1805399,0,39.9,55.2,40.2814,54.08612,,T,http://polling.reuters.com/#poll/CP3_2/,49796,78229,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/27/2017,5/29/2017,Gallup,B,1500,a,0.1470597,0,41,54,42.20724,52.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49795,78228,5/30/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/26/2017,5/30/2017,Ipsos,B+,2085,a,0.1818115,0,39.9,54.9,40.2814,53.78613,,T,http://polling.reuters.com/#poll/CP3_2/,49813,78261,6/3/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/25/2017,5/30/2017,Morning Consult,B-,1991,rv,0.4796371,0,45,51,42.51568,53.30637,,,https://www.politico.com/f/?id=0000015c-5ade-df5d-abfd-7bde8e000001,49803,78246,5/31/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/26/2017,6/1/2017,SurveyMonkey,D-,11287,a,0.2663138,0,41,57,38.60559,55.75944,,,https://drive.google.com/file/d/0B83Vpfes67zfT0JZUi1LOXlYelU/view,49808,78255,6/2/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/28/2017,5/30/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,43,57,37.57531,57.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49800,78243,5/31/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/27/2017,5/30/2017,YouGov,B,1500,a,0.9116957,0,38,51,38.98623,53.33963,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/asu1jxqnot/econToplines.pdf,49801,78244,5/31/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/28/2017,5/30/2017,Gallup,B,1500,a,0.1470452,0,41,53,42.20724,51.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49804,78250,5/31/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/27/2017,5/31/2017,Ipsos,B+,1872,a,0.1636598,0,41.2,54,41.5814,52.88612,,T,http://polling.reuters.com/#poll/CP3_2/,49812,78260,6/3/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/28/2017,6/1/2017,Ipsos,B+,1847,a,0.161989,0,39.9,55.4,40.2814,54.28613,,T,http://polling.reuters.com/#poll/CP3_2/,49811,78259,6/3/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/29/2017,5/31/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,43,57,37.57531,57.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49805,78252,6/1/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/28/2017,5/31/2017,McLaughlin & Associates,C-,1000,lv,0.8543829,0,47,51,42.90948,52.89457,,,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50464,79632,11/16/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/29/2017,5/31/2017,Gallup,B,1500,a,0.1470308,0,40,54,41.20724,52.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49806,78253,6/1/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/29/2017,6/2/2017,Ipsos,B+,1910,a,0.1681291,0,38.4,57.6,38.7814,56.48612,,T,http://polling.reuters.com/#poll/CP3_2/,49821,78275,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/30/2017,5/31/2017,Morning Consult,B-,2201,a,0.5340514,0,44,50,41.51568,52.30637,,,https://morningconsult.com/wp-content/uploads/2017/06/170517_crosstabs_BRANDS_v1_TB-2.pdf,57276,92603,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,5/30/2017,6/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,44,56,38.57531,56.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49807,78254,6/2/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/30/2017,6/1/2017,Gallup,B,1500,a,0.1470164,0,39,55,40.20724,53.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49809,78257,6/2/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/30/2017,6/3/2017,Ipsos,B+,2126,a,0.1879472,0,39,57.1,39.3814,55.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49820,78274,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/31/2017,6/2/2017,Gallup,B,1500,a,0.147002,0,37,57,38.20724,55.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49810,78258,6/3/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/31/2017,6/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812709,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49815,78269,6/5/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/1/2017,6/2/2017,Morning Consult,B-,1999,rv,0.4961528,0,44,52,41.51568,54.30637,,,https://www.politico.com/f/?id=0000015c-8041-d9ca-adfc-85c1c6990000,49824,78289,6/7/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/1/2017,6/3/2017,Gallup,B,1500,a,0.1469876,0,36,58,37.20724,56.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49814,78268,6/4/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/31/2017,6/4/2017,Ipsos,B+,2420,a,0.2151349,0,38.7,57.5,39.0814,56.38612,,T,http://polling.reuters.com/#poll/CP3_2/,49819,78273,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/1/2017,6/5/2017,Ipsos,B+,2410,a,0.2159414,0,37.6,58.4,37.9814,57.28613,,T,http://polling.reuters.com/#poll/CP3_2/,49822,78279,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/1/2017,6/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2424642,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49817,78271,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/31/2017,6/6/2017,Quinnipiac University,A-,1361,rv,1.767403,0,34,57,35.66755,55.64217,,,https://poll.qu.edu/national/release-detail?ReleaseID=2462,49828,78292,6/7/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,5/31/2017,6/5/2017,Greenberg Quinlan Rosner,B-,1000,rv,1.219891,0,41,53,40.08287,53.05682,,,http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,50841,80330,1/24/2018,2/7/2019 17:37
Trump,All polls,2/7/2019,5/30/2017,6/6/2017,IBD/TIPP,A-,903,a,1.517377,0,37,55,38.95203,53.45534,,,http://www.investors.com/politics/ibdtipp-poll-presidential-approval-direction-of-country/,49830,78295,6/8/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/2/2017,6/4/2017,Gallup,B,1500,a,0.1470308,0,37,57,38.20724,55.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49816,78270,6/5/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/3/2017,6/5/2017,Gallup,B,1500,a,0.1470886,0,38,57,39.20724,55.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49818,78272,6/6/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/2/2017,6/6/2017,Ipsos,B+,2371,a,0.2146124,0,37.7,58.1,38.0814,56.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49836,78301,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/3/2017,6/7/2017,Ipsos,B+,2260,a,0.2070633,0,37.9,57.1,38.2814,55.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49835,78300,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/4/2017,6/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,45,55,39.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49823,78285,6/7/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/2/2017,6/8/2017,SurveyMonkey,D-,12770,a,0.2709242,0,41,57,38.60559,55.75944,,,https://drive.google.com/file/d/0BztOs71zt1WpNTBuS0l6b0lSSkE/view,49837,78308,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/4/2017,6/6/2017,YouGov,B,1500,a,0.9129274,0,38,54,38.98623,56.33963,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4vf8rhr0jz/econToplines.pdf,49825,78288,6/7/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/4/2017,6/6/2017,Gallup,B,1500,a,0.1471103,0,38,57,39.20724,55.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49827,78291,6/7/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/5/2017,6/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351231,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_jun8,49831,78296,6/8/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/5/2017,6/7/2017,Gallup,B,1500,a,0.1471321,0,37,58,38.20724,56.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49829,78294,6/8/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/4/2017,6/8/2017,Ipsos,B+,1968,a,0.1828291,0,36.9,57.9,37.2814,56.78613,,T,http://polling.reuters.com/#poll/CP3_2/,49834,78299,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/5/2017,6/9/2017,Ipsos,B+,1520,a,0.1433045,0,36.6,57.5,36.9814,56.38612,,T,http://polling.reuters.com/#poll/CP3_2/,49848,78321,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/6/2017,6/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353921,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49832,78297,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/6/2017,6/8/2017,Gallup,B,1500,a,0.1471539,0,37,58,38.20724,56.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49833,78298,6/9/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/7/2017,6/9/2017,Gallup,B,1500,a,0.1471757,0,39,56,40.20724,54.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49838,78310,6/10/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/6/2017,6/10/2017,Ipsos,B+,1449,a,0.1385214,0,37.1,57.5,37.4814,56.38612,,T,http://polling.reuters.com/#poll/CP3_2/,49847,78320,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/7/2017,6/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0813288,0,46,54,40.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49840,78312,6/12/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/7/2017,6/11/2017,Ipsos,B+,1449,a,0.1402932,0,37.5,57.1,37.8814,55.98612,,T,http://polling.reuters.com/#poll/CP3_2/,49846,78319,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/8/2017,6/10/2017,Gallup,B,1500,a,0.1471976,0,38,58,39.20724,56.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49839,78311,6/11/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/8/2017,6/11/2017,AP-NORC,,1068,a,1.289398,0,35,64,36.58786,59.56301,,,http://www.apnorc.org/PDFs/June%20AP%20Poll_Institutions/AP%20Custom%20Poll%20Topline%20JUNE_FINAL.pdf,49853,78336,6/15/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/9/2017,6/11/2017,Gallup,B,1500,a,0.1472195,0,36,59,37.20724,57.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49841,78313,6/12/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/8/2017,6/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2426376,0,43,57,37.57531,57.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49843,78316,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/8/2017,6/12/2017,Morning Consult,B-,2200,a,0.6433119,0,44,50,41.51568,52.30637,,,https://morningconsult.com/wp-content/uploads/2017/06/170603_crosstabs_Brands_v1_TB-1.pdf,49855,92590,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,6/8/2017,6/12/2017,Ipsos,B+,1451,a,0.1421494,0,40.3,55.6,40.6814,54.48612,,T,http://polling.reuters.com/#poll/CP3_2/,49845,78318,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/9/2017,6/11/2017,Public Policy Polling,B,811,rv,1.217634,0,41,52,40.30023,52.37395,,,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_61217.pdf,49842,78315,6/12/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/9/2017,6/12/2017,Hart Research/Public Opinion Strategies,A-,800,a,1.177212,0,37,51,36.2797,51.78984,,,https://www.cnbc.com/2017/06/15/americans-believe-trump-pressured-comey-to-end-russia-probe-survey.html,49862,78351,6/16/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/10/2017,6/12/2017,Gallup,B,1500,a,0.1472707,0,36,60,37.20724,58.07141,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49844,78317,6/13/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/9/2017,6/13/2017,Ipsos,B+,1495,a,0.1480477,0,40.4,55.7,40.7814,54.58612,,T,http://polling.reuters.com/#poll/CP3_2/,49861,78350,6/16/2017,2/7/2019 17:37
Trump,All polls,2/7/2019,6/9/2017,6/12/2017,Zogby Interactive/JZ Analytics,C,1031,lv,0.9693875,0,41,55,38.98711,55.85975,,,https://www.zogbyanalytics.com/news/776-the-zogby-poll-trump-supporters-dump-trump,49863,78352,6/16/2017,2/7/2019 17:37
