"president","date","approve","disapprove"
"Obama",2010-11-14,48,45
"Obama",2010-11-13,45,47
"Obama",2010-11-12,43,49
"Obama",2010-11-11,42,49
"Obama",2010-11-10,43,49
"Obama",2010-11-09,44,48
"Obama",2010-11-08,44,48
"Obama",2010-11-07,46,46
"Obama",2010-11-06,47,46
"Obama",2010-11-05,47,45
"Obama",2010-11-04,45,47
"Obama",2010-11-03,44,48
"Obama",2010-11-02,44,49
"Obama",2010-11-01,43,49
"Obama",2010-10-31,44,48
"Obama",2010-10-30,45,47
"Obama",2010-10-29,47,47
"Obama",2010-10-28,46,48
"Obama",2010-10-27,46,48
"Obama",2010-10-26,44,49
"Obama",2010-10-25,44,48
"Obama",2010-10-24,43,49
"Obama",2010-10-23,43,48
"Obama",2010-10-22,41,50
"Obama",2010-10-21,43,48
"Obama",2010-10-20,42,50
"Obama",2010-10-19,46,46
"Obama",2010-10-18,46,46
"Obama",2010-10-17,48,44
"Obama",2010-10-16,46,46
"Obama",2010-10-15,44,48
"Obama",2010-10-14,43,48
"Obama",2010-10-13,44,48
"Obama",2010-10-12,45,47
"Obama",2010-10-11,45,48
"Obama",2010-10-10,46,47
"Obama",2010-10-09,46,48
"Obama",2010-10-08,48,46
"Obama",2010-10-07,47,46
"Obama",2010-10-05,46,48
"Obama",2010-10-04,43,50
"Obama",2010-10-03,45,48
"Obama",2010-10-02,46,48
"Obama",2010-10-01,46,46
"Obama",2010-09-30,46,46
"Obama",2010-09-29,46,46
"Obama",2010-09-28,47,47
"Obama",2010-09-27,45,49
"Obama",2010-09-26,45,49
"Obama",2010-09-25,44,49
"Obama",2010-09-24,44,49
"Obama",2010-09-23,44,48
"Obama",2010-09-22,44,48
"Obama",2010-09-21,44,47
"Obama",2010-09-20,43,48
"Obama",2010-09-19,45,46
"Obama",2010-09-18,47,46
"Obama",2010-09-17,47,46
"Obama",2010-09-16,45,49
"Obama",2010-09-15,45,48
"Obama",2010-09-14,45,48
"Obama",2010-09-13,46,47
"Obama",2010-09-12,47,46
"Obama",2010-09-11,46,46
"Obama",2010-09-10,46,46
"Obama",2010-09-09,44,48
"Obama",2010-09-08,45,47
"Obama",2010-09-07,46,46
"Obama",2010-09-06,45,47
"Obama",2010-09-05,46,47
"Obama",2010-09-04,44,49
"Obama",2010-09-03,45,48
"Obama",2010-09-02,43,49
"Obama",2010-09-01,46,46
"Obama",2010-08-31,46,45
"Obama",2010-08-30,47,45
"Obama",2010-08-29,45,47
"Obama",2010-08-28,43,49
"Obama",2010-08-27,43,49
"Obama",2010-08-26,44,48
"Obama",2010-08-25,44,49
"Obama",2010-08-24,43,50
"Obama",2010-08-23,42,51
"Obama",2010-08-22,45,50
"Obama",2010-08-21,44,49
"Obama",2010-08-20,44,49
"Obama",2010-08-19,43,50
"Obama",2010-08-18,42,51
"Obama",2010-08-17,41,52
"Obama",2010-08-16,41,52
"Obama",2010-08-15,42,51
"Obama",2010-08-14,42,50
"Obama",2010-08-13,42,49
"Obama",2010-08-12,43,48
"Obama",2010-08-11,44,48
"Obama",2010-08-10,46,47
"Obama",2010-08-09,45,48
"Obama",2010-08-08,46,47
"Obama",2010-08-07,45,48
"Obama",2010-08-06,47,46
"Obama",2010-08-05,46,47
"Obama",2010-08-04,45,49
"Obama",2010-08-03,45,48
"Obama",2010-08-02,44,48
"Obama",2010-08-01,45,46
"Obama",2010-07-31,45,47
"Obama",2010-07-30,44,47
"Obama",2010-07-29,46,47
"Obama",2010-07-28,45,47
"Obama",2010-07-27,46,47
"Obama",2010-07-26,45,49
"Obama",2010-07-25,45,48
"Obama",2010-07-24,46,47
"Obama",2010-07-23,44,47
"Obama",2010-07-22,44,47
"Obama",2010-07-21,44,48
"Obama",2010-07-20,46,46
"Obama",2010-07-19,46,47
"Obama",2010-07-18,47,45
"Obama",2010-07-17,48,44
"Obama",2010-07-16,49,44
"Obama",2010-07-15,47,45
"Obama",2010-07-14,44,48
"Obama",2010-07-13,44,48
"Obama",2010-07-12,45,47
"Obama",2010-07-11,48,45
"Obama",2010-07-10,47,46
"Obama",2010-07-09,47,46
"Obama",2010-07-08,46,47
"Obama",2010-07-07,45,48
"Obama",2010-07-06,44,48
"Obama",2010-07-05,44,46
"Obama",2010-07-04,44,46
"Obama",2010-07-02,46,45
"Obama",2010-07-01,47,46
"Obama",2010-06-30,49,44
"Obama",2010-06-29,47,45
"Obama",2010-06-28,46,45
"Obama",2010-06-27,46,45
"Obama",2010-06-26,46,46
"Obama",2010-06-25,45,46
"Obama",2010-06-24,46,46
"Obama",2010-06-23,45,45
"Obama",2010-06-22,45,46
"Obama",2010-06-21,45,46
"Obama",2010-06-20,48,45
"Obama",2010-06-19,49,44
"Obama",2010-06-18,48,45
"Obama",2010-06-17,45,46
"Obama",2010-06-16,45,46
"Obama",2010-06-15,46,44
"Obama",2010-06-14,49,43
"Obama",2010-06-13,49,44
"Obama",2010-06-12,48,45
"Obama",2010-06-11,46,46
"Obama",2010-06-10,44,48
"Obama",2010-06-09,45,48
"Obama",2010-06-08,44,48
"Obama",2010-06-07,47,45
"Obama",2010-06-06,45,46
"Obama",2010-06-05,47,44
"Obama",2010-06-04,45,47
"Obama",2010-06-03,46,47
"Obama",2010-06-02,48,45
"Obama",2010-06-01,49,45
"Obama",2010-05-31,50,44
"Obama",2010-05-29,47,46
"Obama",2010-05-28,46,45
"Obama",2010-05-27,45,47
"Obama",2010-05-26,45,47
"Obama",2010-05-25,46,47
"Obama",2010-05-24,47,45
"Obama",2010-05-23,48,44
"Obama",2010-05-22,48,45
"Obama",2010-05-21,48,45
"Obama",2010-05-19,49,45
"Obama",2010-05-18,48,44
"Obama",2010-05-17,49,45
"Obama",2010-05-16,46,46
"Obama",2010-05-15,47,46
"Obama",2010-05-14,48,44
"Obama",2010-05-13,51,42
"Obama",2010-05-12,52,41
"Obama",2010-05-11,51,42
"Obama",2010-05-10,49,43
"Obama",2010-05-09,51,42
"Obama",2010-05-08,50,43
"Obama",2010-05-07,50,43
"Obama",2010-05-06,49,43
"Obama",2010-05-05,48,43
"Obama",2010-05-04,50,42
"Obama",2010-05-03,50,43
"Obama",2010-05-02,50,45
"Obama",2010-05-01,47,47
"Obama",2010-04-30,47,46
"Obama",2010-04-29,49,44
"Obama",2010-04-28,49,45
"Obama",2010-04-26,49,44
"Obama",2010-04-25,51,42
"Obama",2010-04-24,51,42
"Obama",2010-04-23,50,43
"Obama",2010-04-22,49,42
"Obama",2010-04-21,50,42
"Obama",2010-04-20,49,43
"Obama",2010-04-19,49,45
"Obama",2010-04-18,49,45
"Obama",2010-04-17,48,46
"Obama",2010-04-16,47,46
"Obama",2010-04-15,46,46
"Obama",2010-04-14,49,44
"Obama",2010-04-13,49,45
"Obama",2010-04-12,49,45
"Obama",2010-04-11,46,46
"Obama",2010-04-10,45,48
"Obama",2010-04-09,45,48
"Obama",2010-04-08,47,48
"Obama",2010-04-07,49,46
"Obama",2010-04-06,49,46
"Obama",2010-04-05,50,45
"Obama",2010-04-04,49,46
"Obama",2010-04-02,48,46
"Obama",2010-04-01,48,45
"Obama",2010-03-31,50,43
"Obama",2010-03-30,50,42
"Obama",2010-03-29,50,43
"Obama",2010-03-28,48,44
"Obama",2010-03-27,48,46
"Obama",2010-03-26,46,46
"Obama",2010-03-25,48,45
"Obama",2010-03-24,50,44
"Obama",2010-03-23,51,42
"Obama",2010-03-22,50,44
"Obama",2010-03-21,51,43
"Obama",2010-03-20,50,43
"Obama",2010-03-19,50,43
"Obama",2010-03-17,47,47
"Obama",2010-03-16,46,48
"Obama",2010-03-15,46,47
"Obama",2010-03-14,48,44
"Obama",2010-03-13,49,44
"Obama",2010-03-12,49,44
"Obama",2010-03-11,47,44
"Obama",2010-03-10,46,45
"Obama",2010-03-09,46,45
"Obama",2010-03-08,48,44
"Obama",2010-03-07,49,43
"Obama",2010-03-06,49,44
"Obama",2010-03-05,48,46
"Obama",2010-03-04,47,46
"Obama",2010-03-03,50,44
"Obama",2010-03-02,50,43
"Obama",2010-03-01,52,41
"Obama",2010-02-28,50,43
"Obama",2010-02-27,50,44
"Obama",2010-02-26,50,45
"Obama",2010-02-25,49,45
"Obama",2010-02-24,50,42
"Obama",2010-02-23,50,42
"Obama",2010-02-22,51,43
"Obama",2010-02-21,51,43
"Obama",2010-02-20,49,43
"Obama",2010-02-19,48,45
"Obama",2010-02-18,48,45
"Obama",2010-02-17,48,44
"Obama",2010-02-16,51,41
"Obama",2010-02-15,50,41
"Obama",2010-02-14,52,41
"Obama",2010-02-13,53,40
"Obama",2010-02-12,53,40
"Obama",2010-02-11,52,41
"Obama",2010-02-10,51,42
"Obama",2010-02-09,50,43
"Obama",2010-02-08,51,41
"Obama",2010-02-07,50,41
"Obama",2010-02-06,51,41
"Obama",2010-02-05,49,44
"Obama",2010-02-04,50,43
"Obama",2010-02-03,49,44
"Obama",2010-02-02,50,44
"Obama",2010-02-01,51,42
"Obama",2010-01-31,51,42
"Obama",2010-01-30,50,44
"Obama",2010-01-29,48,46
"Obama",2010-01-28,47,47
"Obama",2010-01-27,48,45
"Obama",2010-01-26,47,46
"Obama",2010-01-25,48,46
"Obama",2010-01-24,48,47
"Obama",2010-01-23,48,47
"Obama",2010-01-22,48,47
"Obama",2010-01-21,47,47
"Obama",2010-01-20,49,45
"Obama",2010-01-19,49,44
"Obama",2010-01-18,50,43
"Obama",2010-01-17,50,43
"Obama",2010-01-16,50,43
"Obama",2010-01-15,50,42
"Obama",2010-01-14,49,44
"Obama",2010-01-13,49,45
"Obama",2010-01-12,50,43
"Obama",2010-01-11,50,42
"Obama",2010-01-10,50,42
"Obama",2010-01-09,49,44
"Obama",2010-01-08,50,43
"Obama",2010-01-07,52,41
"Obama",2010-01-06,52,41
"Obama",2010-01-05,52,42
"Obama",2010-01-04,51,44
"Obama",2010-01-03,50,44
"Obama",2010-01-01,49,44
"Obama",2009-12-31,51,43
"Obama",2009-12-29,51,42
"Obama",2009-12-28,53,41
"Obama",2009-12-25,52,41
"Obama",2009-12-24,51,43
"Obama",2009-12-22,51,42
"Obama",2009-12-21,50,44
"Obama",2009-12-20,51,43
"Obama",2009-12-19,49,46
"Obama",2009-12-18,50,44
"Obama",2009-12-17,50,43
"Obama",2009-12-16,52,40
"Obama",2009-12-15,51,41
"Obama",2009-12-14,49,41
"Obama",2009-12-13,48,42
"Obama",2009-12-12,48,42
"Obama",2009-12-11,48,43
"Obama",2009-12-09,50,44
"Obama",2009-12-08,50,44
"Obama",2009-12-06,50,45
"Obama",2009-12-05,47,46
"Obama",2009-12-04,49,44
"Obama",2009-12-03,52,41
"Obama",2009-12-02,52,41
"Obama",2009-12-01,51,42
"Obama",2009-11-30,49,44
"Obama",2009-11-29,51,42
"Obama",2009-11-28,51,41
"Obama",2009-11-27,51,41
"Obama",2009-11-26,49,42
"Obama",2009-11-24,49,44
"Obama",2009-11-23,49,44
"Obama",2009-11-22,49,44
"Obama",2009-11-21,49,44
"Obama",2009-11-20,48,44
"Obama",2009-11-19,49,44
"Obama",2009-11-18,49,44
"Obama",2009-11-17,50,44
"Obama",2009-11-16,50,42
"Obama",2009-11-15,50,42
"Obama",2009-11-14,53,38
"Obama",2009-11-13,53,39
"Obama",2009-11-12,54,38
"Obama",2009-11-11,52,41
"Obama",2009-11-10,53,41
"Obama",2009-11-09,51,42
"Obama",2009-11-08,54,39
"Obama",2009-11-07,53,41
"Obama",2009-11-06,54,41
"Obama",2009-11-05,52,42
"Obama",2009-11-04,52,42
"Obama",2009-11-03,52,42
"Obama",2009-11-02,50,43
"Obama",2009-11-01,50,41
"Obama",2009-10-31,53,39
"Obama",2009-10-30,55,38
"Obama",2009-10-29,55,40
"Obama",2009-10-28,53,40
"Obama",2009-10-27,51,43
"Obama",2009-10-26,51,42
"Obama",2009-10-25,51,41
"Obama",2009-10-24,52,38
"Obama",2009-10-23,55,38
"Obama",2009-10-22,54,38
"Obama",2009-10-21,54,39
"Obama",2009-10-20,51,41
"Obama",2009-10-19,50,42
"Obama",2009-10-18,50,43
"Obama",2009-10-17,51,42
"Obama",2009-10-16,53,41
"Obama",2009-10-15,54,40
"Obama",2009-10-14,52,42
"Obama",2009-10-13,53,40
"Obama",2009-10-12,52,39
"Obama",2009-10-11,56,36
"Obama",2009-10-10,56,36
"Obama",2009-10-09,56,37
"Obama",2009-10-08,54,38
"Obama",2009-10-07,53,40
"Obama",2009-10-06,53,40
"Obama",2009-10-05,51,42
"Obama",2009-10-04,50,43
"Obama",2009-10-03,51,42
"Obama",2009-10-02,52,41
"Obama",2009-10-01,53,40
"Obama",2009-09-30,54,38
"Obama",2009-09-29,54,38
"Obama",2009-09-28,53,38
"Obama",2009-09-27,52,39
"Obama",2009-09-26,51,40
"Obama",2009-09-25,51,41
"Obama",2009-09-24,52,41
"Obama",2009-09-23,50,42
"Obama",2009-09-22,51,42
"Obama",2009-09-21,51,41
"Obama",2009-09-20,53,39
"Obama",2009-09-19,53,40
"Obama",2009-09-18,52,42
"Obama",2009-09-17,52,42
"Obama",2009-09-16,51,42
"Obama",2009-09-14,51,41
"Obama",2009-09-13,52,41
"Obama",2009-09-12,53,40
"Obama",2009-09-11,53,40
"Obama",2009-09-10,52,41
"Obama",2009-09-09,51,42
"Obama",2009-09-08,51,42
"Obama",2009-09-07,51,41
"Obama",2009-09-05,51,41
"Obama",2009-09-04,52,41
"Obama",2009-09-03,53,40
"Obama",2009-09-02,55,38
"Obama",2009-09-01,55,39
"Obama",2009-08-31,54,40
"Obama",2009-08-30,52,42
"Obama",2009-08-29,51,42
"Obama",2009-08-28,50,42
"Obama",2009-08-27,50,42
"Obama",2009-08-26,50,43
"Obama",2009-08-25,50,43
"Obama",2009-08-24,51,44
"Obama",2009-08-23,51,42
"Obama",2009-08-22,52,40
"Obama",2009-08-21,54,38
"Obama",2009-08-20,53,40
"Obama",2009-08-19,53,40
"Obama",2009-08-18,51,42
"Obama",2009-08-17,51,41
"Obama",2009-08-16,52,42
"Obama",2009-08-15,53,40
"Obama",2009-08-14,54,39
"Obama",2009-08-13,55,37
"Obama",2009-08-12,54,39
"Obama",2009-08-11,53,40
"Obama",2009-08-10,53,40
"Obama",2009-08-09,54,40
"Obama",2009-08-08,55,38
"Obama",2009-08-07,55,38
"Obama",2009-08-06,58,36
"Obama",2009-08-05,58,36
"Obama",2009-08-04,56,37
"Obama",2009-08-03,56,37
"Obama",2009-08-02,55,38
"Obama",2009-08-01,56,38
"Obama",2009-07-31,55,39
"Obama",2009-07-30,56,38
"Obama",2009-07-29,54,40
"Obama",2009-07-28,52,41
"Obama",2009-07-27,53,39
"Obama",2009-07-26,54,37
"Obama",2009-07-25,56,36
"Obama",2009-07-24,56,37
"Obama",2009-07-23,55,39
"Obama",2009-07-22,56,39
"Obama",2009-07-21,55,39
"Obama",2009-07-20,57,36
"Obama",2009-07-19,59,34
"Obama",2009-07-18,61,32
"Obama",2009-07-17,60,33
"Obama",2009-07-16,60,33
"Obama",2009-07-15,58,36
"Obama",2009-07-14,58,34
"Obama",2009-07-13,59,33
"Obama",2009-07-12,60,32
"Obama",2009-07-11,59,33
"Obama",2009-07-10,58,35
"Obama",2009-07-09,58,35
"Obama",2009-07-08,58,36
"Obama",2009-07-07,57,36
"Obama",2009-07-06,56,36
"Obama",2009-07-05,58,35
"Obama",2009-07-04,59,34
"Obama",2009-07-02,60,33
"Obama",2009-07-01,62,31
"Obama",2009-06-30,61,30
"Obama",2009-06-29,63,30
"Obama",2009-06-28,60,32
"Obama",2009-06-27,59,34
"Obama",2009-06-26,57,35
"Obama",2009-06-25,59,33
"Obama",2009-06-24,59,33
"Obama",2009-06-23,61,32
"Obama",2009-06-22,60,34
"Obama",2009-06-21,60,33
"Obama",2009-06-20,57,35
"Obama",2009-06-19,57,35
"Obama",2009-06-17,58,33
"Obama",2009-06-16,61,32
"Obama",2009-06-15,61,32
"Obama",2009-06-14,62,30
"Obama",2009-06-13,61,31
"Obama",2009-06-12,62,30
"Obama",2009-06-11,63,29
"Obama",2009-06-10,61,31
"Obama",2009-06-09,60,33
"Obama",2009-06-08,59,34
"Obama",2009-06-07,61,34
"Obama",2009-06-06,62,32
"Obama",2009-06-05,62,32
"Obama",2009-06-04,62,31
"Obama",2009-06-03,62,31
"Obama",2009-06-02,63,30
"Obama",2009-06-01,63,29
"Obama",2009-05-31,64,30
"Obama",2009-05-30,62,30
"Obama",2009-05-29,63,30
"Obama",2009-05-28,62,30
"Obama",2009-05-27,64,29
"Obama",2009-05-26,64,30
"Obama",2009-05-25,65,28
"Obama",2009-05-23,64,27
"Obama",2009-05-22,64,27
"Obama",2009-05-21,62,28
"Obama",2009-05-20,64,30
"Obama",2009-05-19,64,29
"Obama",2009-05-18,65,29
"Obama",2009-05-17,63,29
"Obama",2009-05-16,64,28
"Obama",2009-05-15,63,30
"Obama",2009-05-14,65,28
"Obama",2009-05-13,63,29
"Obama",2009-05-12,64,28
"Obama",2009-05-11,64,29
"Obama",2009-05-10,65,29
"Obama",2009-05-09,66,27
"Obama",2009-05-08,66,28
"Obama",2009-05-07,66,28
"Obama",2009-05-06,66,28
"Obama",2009-05-05,67,26
"Obama",2009-05-04,66,27
"Obama",2009-05-03,67,27
"Obama",2009-05-02,67,27
"Obama",2009-05-01,68,26
"Obama",2009-04-30,67,28
"Obama",2009-04-29,65,29
"Obama",2009-04-28,63,31
"Obama",2009-04-27,63,31
"Obama",2009-04-26,63,31
"Obama",2009-04-25,65,29
"Obama",2009-04-24,65,29
"Obama",2009-04-23,66,27
"Obama",2009-04-22,65,28
"Obama",2009-04-21,65,29
"Obama",2009-04-20,64,28
"Obama",2009-04-19,63,28
"Obama",2009-04-18,63,28
"Obama",2009-04-17,62,29
"Obama",2009-04-16,61,31
"Obama",2009-04-15,62,30
"Obama",2009-04-14,62,30
"Obama",2009-04-13,63,28
"Obama",2009-04-12,62,29
"Obama",2009-04-10,63,28
"Obama",2009-04-09,62,28
"Obama",2009-04-08,60,28
"Obama",2009-04-07,59,29
"Obama",2009-04-06,60,28
"Obama",2009-04-05,61,28
"Obama",2009-04-04,61,27
"Obama",2009-04-03,62,27
"Obama",2009-04-02,63,27
"Obama",2009-04-01,62,28
"Obama",2009-03-31,61,29
"Obama",2009-03-30,60,29
"Obama",2009-03-29,59,30
"Obama",2009-03-28,60,30
"Obama",2009-03-27,60,31
"Obama",2009-03-26,62,29
"Obama",2009-03-25,62,27
"Obama",2009-03-24,62,29
"Obama",2009-03-23,63,27
"Obama",2009-03-22,63,27
"Obama",2009-03-21,65,26
"Obama",2009-03-20,65,26
"Obama",2009-03-19,64,26
"Obama",2009-03-18,62,27
"Obama",2009-03-17,62,27
"Obama",2009-03-16,61,28
"Obama",2009-03-15,62,27
"Obama",2009-03-14,61,28
"Obama",2009-03-13,61,29
"Obama",2009-03-12,61,28
"Obama",2009-03-11,62,27
"Obama",2009-03-10,63,27
"Obama",2009-03-09,62,27
"Obama",2009-03-08,62,26
"Obama",2009-03-07,62,25
"Obama",2009-03-06,62,26
"Obama",2009-03-05,62,26
"Obama",2009-03-04,62,28
"Obama",2009-03-03,62,28
"Obama",2009-03-02,61,28
"Obama",2009-03-01,62,26
"Obama",2009-02-28,63,25
"Obama",2009-02-27,64,23
"Obama",2009-02-26,67,21
"Obama",2009-02-25,67,21
"Obama",2009-02-24,65,21
"Obama",2009-02-23,61,24
"Obama",2009-02-22,59,25
"Obama",2009-02-21,62,25
"Obama",2009-02-19,63,24
"Obama",2009-02-18,63,24
"Obama",2009-02-17,62,25
"Obama",2009-02-16,62,25
"Obama",2009-02-15,62,25
"Obama",2009-02-14,64,23
"Obama",2009-02-13,66,21
"Obama",2009-02-11,66,21
"Obama",2009-02-10,64,21
"Obama",2009-02-09,63,22
"Obama",2009-02-08,63,23
"Obama",2009-02-07,66,21
"Obama",2009-02-06,64,22
"Obama",2009-02-05,65,20
"Obama",2009-02-04,63,21
"Obama",2009-02-03,65,20
"Obama",2009-02-02,65,20
"Obama",2009-02-01,66,19
"Obama",2009-01-31,66,19
"Obama",2009-01-30,67,18
"Obama",2009-01-29,67,17
"Obama",2009-01-28,66,17
"Obama",2009-01-27,64,17
"Obama",2009-01-26,64,16
"Obama",2009-01-25,65,15
"Obama",2009-01-24,67,14
"Obama",2009-01-23,69,13
"Obama",2009-01-22,68,12
"W. Bush",2009-01-10,34,61
"W. Bush",2008-12-13,29,67
"W. Bush",2008-12-06,32,61
"W. Bush",2008-11-15,29,66
"W. Bush",2008-11-08,28,68
"W. Bush",2008-11-01,25,70
"W. Bush",2008-10-25,31,66
"W. Bush",2008-10-11,25,71
"W. Bush",2008-10-04,25,70
"W. Bush",2008-09-26,27,69
"W. Bush",2008-09-06,33,64
"W. Bush",2008-08-22,29,66
"W. Bush",2008-08-09,33,61
"W. Bush",2008-07-26,32,65
"W. Bush",2008-07-12,31,61
"W. Bush",2008-06-17,28,68
"W. Bush",2008-06-11,30,64
"W. Bush",2008-05-31,28,68
"W. Bush",2008-05-02,28,67
"W. Bush",2008-04-19,28,69
"W. Bush",2008-04-08,28,67
"W. Bush",2008-03-15,32,64
"W. Bush",2008-03-08,32,64
"W. Bush",2008-02-23,32,62
"W. Bush",2008-02-13,31,65
"W. Bush",2008-02-09,33,61
"W. Bush",2008-02-01,34,61
"W. Bush",2008-01-12,34,60
"W. Bush",2008-01-05,32,64
"W. Bush",2007-12-15,32,65
"W. Bush",2007-12-08,37,57
"W. Bush",2007-12-01,34,62
"W. Bush",2007-11-13,32,61
"W. Bush",2007-11-03,31,64
"W. Bush",2007-10-13,32,64
"W. Bush",2007-10-06,32,64
"W. Bush",2007-09-15,36,62
"W. Bush",2007-09-07,33,62
"W. Bush",2007-08-15,32,63
"W. Bush",2007-08-04,34,62
"W. Bush",2007-07-14,31,63
"W. Bush",2007-07-07,29,66
"W. Bush",2007-06-13,32,65
"W. Bush",2007-06-02,32,62
"W. Bush",2007-05-12,33,62
"W. Bush",2007-05-05,34,63
"W. Bush",2007-04-14,36,60
"W. Bush",2007-04-04,38,58
"W. Bush",2007-03-24,34,62
"W. Bush",2007-03-13,35,61
"W. Bush",2007-03-03,33,63
"W. Bush",2007-02-10,37,59
"W. Bush",2007-02-03,32,65
"W. Bush",2007-01-13,34,63
"W. Bush",2007-01-06,37,59
"W. Bush",2006-12-13,35,61
"W. Bush",2006-12-09,38,59
"W. Bush",2006-11-11,33,62
"W. Bush",2006-11-04,38,56
"W. Bush",2006-10-21,37,58
"W. Bush",2006-10-11,37,57
"W. Bush",2006-10-07,37,59
"W. Bush",2006-09-16,44,51
"W. Bush",2006-09-09,39,56
"W. Bush",2006-08-19,42,54
"W. Bush",2006-08-09,37,59
"W. Bush",2006-07-29,40,56
"W. Bush",2006-07-22,37,59
"W. Bush",2006-07-08,40,55
"W. Bush",2006-06-24,37,60
"W. Bush",2006-06-10,38,56
"W. Bush",2006-06-03,36,57
"W. Bush",2006-05-10,33,61
"W. Bush",2006-05-06,31,65
"W. Bush",2006-04-29,34,63
"W. Bush",2006-04-12,36,59
"W. Bush",2006-04-08,37,60
"W. Bush",2006-03-15,37,59
"W. Bush",2006-03-11,36,60
"W. Bush",2006-02-28,38,60
"W. Bush",2006-02-11,39,56
"W. Bush",2006-02-08,42,55
"W. Bush",2006-01-21,43,54
"W. Bush",2006-01-11,43,53
"W. Bush",2006-01-07,43,54
"W. Bush",2005-12-21,43,53
"W. Bush",2005-12-17,41,56
"W. Bush",2005-12-10,42,55
"W. Bush",2005-12-07,43,51
"W. Bush",2005-11-19,38,56
"W. Bush",2005-11-12,36,60
"W. Bush",2005-11-09,40,54
"W. Bush",2005-10-29,40,56
"W. Bush",2005-10-26,40,55
"W. Bush",2005-10-22,41,54
"W. Bush",2005-10-15,39,57
"W. Bush",2005-09-27,45,50
"W. Bush",2005-09-17,39,57
"W. Bush",2005-09-14,44,52
"W. Bush",2005-09-10,46,50
"W. Bush",2005-08-29,45,52
"W. Bush",2005-08-24,39,55
"W. Bush",2005-08-10,45,50
"W. Bush",2005-07-23,48,47
"W. Bush",2005-07-09,48,48
"W. Bush",2005-06-16,41,52
"W. Bush",2005-06-18,47,50
"W. Bush",2005-06-07,47,48
"W. Bush",2005-05-25,47,47
"W. Bush",2005-05-21,45,50
"W. Bush",2005-05-04,50,45
"W. Bush",2005-04-30,47,49
"W. Bush",2005-04-20,47,48
"W. Bush",2005-04-06,50,44
"W. Bush",2005-04-01,47,48
"W. Bush",2005-03-19,51,44
"W. Bush",2005-03-09,52,43
"W. Bush",2005-02-26,52,45
"W. Bush",2005-02-23,51,45
"W. Bush",2005-02-09,48,47
"W. Bush",2005-02-05,57,39
"W. Bush",2005-01-08,51,44
"W. Bush",2005-01-04,51,44
"W. Bush",2004-12-18,49,46
"W. Bush",2004-12-07,52,44
"W. Bush",2004-11-09,53,44
"W. Bush",2004-10-30,47,47
"W. Bush",2004-10-23,50,46
"W. Bush",2004-10-15,51,46
"W. Bush",2004-10-13,48,48
"W. Bush",2004-10-09,47,48
"W. Bush",2004-10-02,49,48
"W. Bush",2004-09-25,53,44
"W. Bush",2004-09-14,51,45
"W. Bush",2004-09-04,51,46
"W. Bush",2004-08-24,49,46
"W. Bush",2004-08-10,51,45
"W. Bush",2004-07-30,46,49
"W. Bush",2004-07-20,48,47
"W. Bush",2004-07-10,47,49
"W. Bush",2004-06-19,52,44
"W. Bush",2004-06-22,47,48
"W. Bush",2004-06-05,48,49
"W. Bush",2004-05-22,46,48
"W. Bush",2004-05-08,46,50
"W. Bush",2004-05-03,48,48
"W. Bush",2004-04-17,51,44
"W. Bush",2004-04-07,51,45
"W. Bush",2004-03-27,54,43
"W. Bush",2004-03-10,51,45
"W. Bush",2004-03-06,50,46
"W. Bush",2004-02-16,52,45
"W. Bush",2004-02-11,51,45
"W. Bush",2004-02-07,51,44
"W. Bush",2004-01-31,51,46
"W. Bush",2004-01-14,53,43
"W. Bush",2004-01-10,58,37
"W. Bush",2004-01-04,60,35
"W. Bush",2003-12-15,62,34
"W. Bush",2003-12-13,55,40
"W. Bush",2003-11-15,50,46
"W. Bush",2003-11-04,53,43
"W. Bush",2003-10-26,62,34
"W. Bush",2003-10-25,53,42
"W. Bush",2003-10-11,55,40
"W. Bush",2003-10-07,54,41
"W. Bush",2003-09-20,49,47
"W. Bush",2003-09-09,52,42
"W. Bush",2003-08-25,59,37
"W. Bush",2003-08-05,60,35
"W. Bush",2003-07-19,59,37
"W. Bush",2003-07-08,62,33
"W. Bush",2003-06-28,61,35
"W. Bush",2003-06-14,56,36
"W. Bush",2003-06-09,61,34
"W. Bush",2003-05-31,63,32
"W. Bush",2003-05-20,65,30
"W. Bush",2003-05-06,69,28
"W. Bush",2003-04-22,70,26
"W. Bush",2003-04-15,70,24
"W. Bush",2003-04-08,68,26
"W. Bush",2003-04-05,70,26
"W. Bush",2003-03-29,70,25
"W. Bush",2003-03-24,69,27
"W. Bush",2003-03-22,70,25
"W. Bush",2003-03-14,58,37
"W. Bush",2003-03-04,57,37
"W. Bush",2003-02-25,56,37
"W. Bush",2003-02-18,57,37
"W. Bush",2003-02-08,61,33
"W. Bush",2003-02-05,59,34
"W. Bush",2003-02-01,60,35
"W. Bush",2003-01-24,59,35
"W. Bush",2003-01-21,58,35
"W. Bush",2003-01-15,61,33
"W. Bush",2003-01-11,57,37
"W. Bush",2003-01-04,63,31
"W. Bush",2002-12-21,61,32
"W. Bush",2002-12-16,63,32
"W. Bush",2002-12-07,63,29
"W. Bush",2002-11-13,66,25
"W. Bush",2002-11-09,68,26
"W. Bush",2002-11-02,63,29
"W. Bush",2002-10-21,66,28
"W. Bush",2002-10-16,62,30
"W. Bush",2002-10-05,67,27
"W. Bush",2002-09-24,67,26
"W. Bush",2002-09-18,66,29
"W. Bush",2002-09-15,70,25
